year,month,day,event,start,end
2014,04,10,RSP,0,4
2014,04,10,RSP,1,4
2014,04,10,RBR,2,2
2014,04,10,FLA,4,7
2014,04,10,DSF,4,29
2014,04,10,FLA,8,53
2014,04,10,RSP,10,22
2014,04,10,XRA,122,211
2014,04,10,RSP,306,308
2014,04,10,RBR,534,534
2014,04,10,RBR,542,542
2014,04,10,RBR,555,555
2014,04,10,RNS,609,609
2014,04,10,DSF,622,1400
2014,04,10,RSP,651,652
2014,04,10,RSP,651,652
2014,04,10,RSP,744,749
2014,04,10,RBR,752,752
2014,04,10,RBR,757,757
2014,04,10,RSP,801,1711
2014,04,10,RBR,804,804
2014,04,10,RBR,808,808
2014,04,10,RSP,809,945
2014,04,10,XRA,846,1121
2014,04,10,RBR,854,854
2014,04,10,RBR,854,854
2014,04,10,RSP,933,933
2014,04,10,RBR,1117,1117
2014,04,10,RSP,1423,1428
2014,04,10,XRA,1447,1545
2014,04,10,RSP,1542,1543
2014,04,10,RSP,1542,1542
2014,04,10,RBR,1711,1711
2014,04,10,RBR,1720,1720
2014,04,10,XRA,1749,1856
2014,04,10,FLA,1945,1948
2014,04,10,RSP,1959,2012
2014,04,11,RSP,7,8
2014,04,11,RSP,7,8
2014,04,11,XRA,12,21
2014,04,11,RSP,28,28
2014,04,11,XRA,39,46
2014,04,11,RSP,103,113
2014,04,11,SPY,119,122
2014,04,11,RSP,138,234
2014,04,11,BSL,148,156
2014,04,11,RSP,156,158
2014,04,11,RBR,156,156
2014,04,11,RSP,158,159
2014,04,11,XRA,246,259
2014,04,11,RSP,308,328
2014,04,11,LPS,345,422
2014,04,11,RSP,524,655
2014,04,11,RSP,858,858
2014,04,11,RSP,907,908
2014,04,11,XRA,922,936
2014,04,11,FLA,925,937
2014,04,11,RSP,937,939
2014,04,11,RSP,1005,1015
2014,04,11,XRA,1117,1132
2014,04,11,RBR,1120,1121
2014,04,11,RSP,1129,1130
2014,04,11,RSP,1220,1221
2014,04,11,RSP,1347,1348
2014,04,11,XRA,1414,1520
2014,04,11,RSP,1648,1648
2014,04,11,RSP,1804,1805
2014,04,11,RSP,1830,1832
2014,04,11,XRA,1910,1939
2014,04,11,RSP,2113,2114
2014,04,12,RSP,36,37
2014,04,12,RSP,140,141
2014,04,12,RBR,203,203
2014,04,12,RBR,214,216
2014,04,12,RBR,221,221
2014,04,12,RBR,227,228
2014,04,12,RSP,229,230
2014,04,12,RSP,352,353
2014,04,12,XRA,456,533
2014,04,12,XRA,715,807
2014,04,12,EPL,721,808
2014,04,12,RSP,1049,1049
2014,04,12,RSP,1418,1418
2014,04,12,XRA,1438,1444
2014,04,12,XRA,1539,1634
2014,04,12,RSP,1617,1621
2014,04,12,XRA,1701,1740
2014,04,12,XRA,1747,1754
2014,04,12,XRA,1913,1945
2014,04,13,XRA,242,252
2014,04,13,RBR,359,359
2014,04,13,RSP,432,433
2014,04,13,RSP,516,516
2014,04,13,XRA,728,736
2014,04,13,RSP,733,733
2014,04,13,RSP,909,915
2014,04,13,RSP,1010,1011
2014,04,13,XRA,1202,1312
2014,04,13,RSP,1229,1230
2014,04,13,RSP,1331,1331
2014,04,13,RSP,1924,1925
2014,04,13,XRA,2012,2022
2014,04,13,RSP,2014,2022
2014,04,13,FLA,2016,2022
2014,04,13,XRA,2211,2228
2014,04,13,FLA,2212,2219
2014,04,14,DSF,42,1334
2014,04,14,XRA,206,216
2014,04,14,FLA,209,215
2014,04,14,RSP,211,211
2014,04,14,RSP,351,352
2014,04,14,XRA,418,448
2014,04,14,RSP,424,428
2014,04,14,FLA,436,448
2014,04,14,RSP,442,540
2014,04,14,RSP,504,523
2014,04,14,FLA,538,542
2014,04,14,RSP,618,622
2014,04,14,RSP,619,622
2014,04,14,RBR,619,620
2014,04,14,XRA,708,716
2014,04,14,FLA,709,724
2014,04,14,RSP,714,717
2014,04,14,XRA,749,818
2014,04,14,FLA,806,833
2014,04,14,RSP,832,833
2014,04,14,RSP,839,908
2014,04,14,FLA,855,948
2014,04,14,XRA,857,902
2014,04,14,FLA,859,918
2014,04,14,XRA,906,916
2014,04,14,XRA,925,929
2014,04,14,RBR,939,939
2014,04,14,XRA,1045,1107
2014,04,14,RSP,1049,1055
2014,04,14,FLA,1058,1123
2014,04,14,XRA,1217,1232
2014,04,14,FLA,1218,1244
2014,04,14,FLA,1253,1300
2014,04,14,XRA,1454,1501
2014,04,14,RSP,1526,1527
2014,04,14,XRA,1530,1549
2014,04,14,FLA,1544,1613
2014,04,14,XRA,1645,1650
2014,04,14,FLA,1647,1652
2014,04,14,XRA,1706,1725
2014,04,14,FLA,1758,1805
2014,04,14,XRA,1814,1820
2014,04,14,FLA,1816,1822
2014,04,14,XRA,1942,1950
2014,04,14,FLA,2109,2112
2014,04,15,XRA,310,326
2014,04,15,FLA,314,336
2014,04,15,RSP,334,334
2014,04,15,RSP,339,339
2014,04,15,XRA,549,600
2014,04,15,RSP,550,556
2014,04,15,RBR,554,554
2014,04,15,RBR,555,555
2014,04,15,RSP,614,615
2014,04,15,RBR,614,615
2014,04,15,RBR,614,614
2014,04,15,XRA,631,642
2014,04,15,FLA,632,700
2014,04,15,XRA,642,651
2014,04,15,FLA,703,714
2014,04,15,XRA,704,711
2014,04,15,RSP,704,708
2014,04,15,RBR,706,706
2014,04,15,RSP,722,723
2014,04,15,FLA,826,828
2014,04,15,RSP,839,954
2014,04,15,XRA,853,859
2014,04,15,FLA,855,904
2014,04,15,XRA,915,925
2014,04,15,FLA,916,935
2014,04,15,RSP,916,918
2014,04,15,RBR,916,916
2014,04,15,RBR,919,922
2014,04,15,RSP,919,928
2014,04,15,XRA,942,949
2014,04,15,XRA,953,1010
2014,04,15,FLA,955,1001
2014,04,15,RSP,1044,1053
2014,04,15,RSP,1138,1608
2014,04,15,XRA,1234,1248
2014,04,15,RSP,1236,1238
2014,04,15,RBR,1237,1237
2014,04,15,RSP,1253,1255
2014,04,15,FLA,1316,1320
2014,04,15,RSP,1317,1318
2014,04,15,XRA,1322,1330
2014,04,15,FLA,1325,1333
2014,04,15,RBR,1325,1325
2014,04,15,RBR,1325,1325
2014,04,15,RSP,1417,1624
2014,04,15,FLA,1436,1438
2014,04,15,RBR,1658,1659
2014,04,15,RSP,1722,1726
2014,04,15,RBR,1725,1725
2014,04,15,RSP,1751,1808
2014,04,15,XRA,1753,1803
2014,04,15,FLA,1755,1818
2014,04,15,RBR,1757,1758
2014,04,15,RBR,1758,1758
2014,04,15,RBR,1804,1804
2014,04,15,RSP,1855,2116
2014,04,15,RSP,2052,2053
2014,04,15,RBR,2053,2053
2014,04,15,RBR,2058,2058
2014,04,15,RBR,2302,2304
2014,04,15,RBR,2318,2318
2014,04,16,RSP,0,33
2014,04,16,RSP,107,938
2014,04,16,XRA,110,134
2014,04,16,RSP,110,925
2014,04,16,FLA,112,134
2014,04,16,XRA,152,207
2014,04,16,RSP,155,156
2014,04,16,RBR,155,157
2014,04,16,XRA,208,214
2014,04,16,FLA,208,208
2014,04,16,RBR,211,211
2014,04,16,XRA,303,316
2014,04,16,RBR,320,320
2014,04,16,FLA,321,331
2014,04,16,FLA,411,432
2014,04,16,FLA,433,457
2014,04,16,RSP,440,800
2014,04,16,XRA,457,514
2014,04,16,RSP,501,503
2014,04,16,RBR,502,502
2014,04,16,RBR,502,502
2014,04,16,DSF,505,546
2014,04,16,FLA,506,512
2014,04,16,RBR,506,506
2014,04,16,RBR,507,507
2014,04,16,RSP,514,800
2014,04,16,FLA,521,538
2014,04,16,RBR,534,534
2014,04,16,RBR,547,547
2014,04,16,FLA,555,603
2014,04,16,FLA,607,613
2014,04,16,XRA,637,648
2014,04,16,RSP,637,639
2014,04,16,RBR,637,638
2014,04,16,RSP,638,645
2014,04,16,FLA,643,647
2014,04,16,RBR,643,645
2014,04,16,FLA,706,715
2014,04,16,RBR,710,710
2014,04,16,RBR,716,716
2014,04,16,XRA,717,726
2014,04,16,RSP,717,718
2014,04,16,FLA,719,725
2014,04,16,XRA,812,820
2014,04,16,FLA,814,825
2014,04,16,RBR,833,833
2014,04,16,XRA,836,851
2014,04,16,FLA,837,858
2014,04,16,FLA,841,847
2014,04,16,RBR,844,845
2014,04,16,RBR,845,845
2014,04,16,RSP,855,925
2014,04,16,RBR,858,858
2014,04,16,RSP,955,955
2014,04,16,FLA,1008,1058
2014,04,16,RSP,1025,1717
2014,04,16,RBR,1051,1051
2014,04,16,RBR,1224,1226
2014,04,16,XRA,1242,1255
2014,04,16,RBR,1244,1244
2014,04,16,RBR,1244,1245
2014,04,16,RBR,1246,1248
2014,04,16,RBR,1246,1246
2014,04,16,FLA,1257,1316
2014,04,16,RBR,1302,1302
2014,04,16,RBR,1314,1314
2014,04,16,RSP,1314,1315
2014,04,16,RBR,1333,1333
2014,04,16,FLA,1425,1442
2014,04,16,RSP,1441,1450
2014,04,16,RBR,1441,1441
2014,04,16,RSP,1459,1717
2014,04,16,RBR,1500,1500
2014,04,16,XRA,1730,1741
2014,04,16,FLA,1732,1745
2014,04,16,RSP,1825,2047
2014,04,16,RBR,1944,1944
2014,04,16,XRA,1954,2004
2014,04,16,RBR,1955,1956
2014,04,16,RBR,1956,1956
2014,04,16,RBR,1956,1958
2014,04,16,RBR,1957,1957
2014,04,16,FLA,1958,2020
2014,04,16,RSP,1958,2012
2014,04,17,XRA,2,26
2014,04,17,RSP,3,212
2014,04,17,FLA,6,30
2014,04,17,RSP,30,435
2014,04,17,RBR,218,219
2014,04,17,RSP,319,344
2014,04,17,RSP,425,452
2014,04,17,RSP,451,452
2014,04,17,XRA,600,613
2014,04,17,FLA,602,619
2014,04,17,XRA,950,959
2014,04,17,XRA,1000,1007
2014,04,17,RSP,1142,1257
2014,04,17,XRA,1145,1207
2014,04,17,FLA,1303,1308
2014,04,17,RSP,1341,1341
2014,04,17,RSP,1419,1425
2014,04,17,RBR,1436,1437
2014,04,17,RBR,1436,1436
2014,04,17,RSP,1436,1437
2014,04,17,RSP,1541,1542
2014,04,17,XRA,1625,1636
2014,04,17,FLA,1628,1641
2014,04,17,RSP,1727,1728
2014,04,17,RSP,1757,1759
2014,04,18,RBR,4,4
2014,04,18,RSP,8,9
2014,04,18,DSF,107,1552
2014,04,18,RSP,111,146
2014,04,18,RBR,437,437
2014,04,18,FLA,448,506
2014,04,18,RSP,539,601
2014,04,18,RSP,539,546
2014,04,18,FLA,552,603
2014,04,18,DSF,616,646
2014,04,18,DSF,621,941
2014,04,18,XRA,644,727
2014,04,18,RSP,722,936
2014,04,18,RSP,722,828
2014,04,18,XRA,803,824
2014,04,18,FLA,806,820
2014,04,18,RBR,806,808
2014,04,18,RBR,807,807
2014,04,18,RSP,832,847
2014,04,18,RBR,834,834
2014,04,18,RBR,925,925
2014,04,18,RSP,1018,1018
2014,04,18,RSP,1135,1135
2014,04,18,RSP,1142,1243
2014,04,18,RSP,1227,1232
2014,04,18,XRA,1231,1320
2014,04,18,RSP,1234,1236
2014,04,18,RBR,1234,1234
2014,04,18,RSP,1242,2014
2014,04,18,RBR,1243,1307
2014,04,18,RSP,1243,1257
2014,04,18,RBR,1244,1306
2014,04,18,RBR,1245,1316
2014,04,18,RBR,1245,1300
2014,04,18,RBR,1246,1310
2014,04,18,RBR,1246,1301
2014,04,18,RBR,1249,1310
2014,04,18,RSP,1255,1314
2014,04,18,CME,1325,1742
2014,04,18,FLA,1401,1412
2014,04,18,RSP,1552,1553
2014,04,18,RSP,1635,1636
2014,04,18,RSP,1844,1951
2014,04,18,XRA,1935,2013
2014,04,18,RSP,2028,2135
2014,04,18,XRA,2034,2042
2014,04,19,RSP,17,17
2014,04,19,XRA,19,31
2014,04,19,RSP,142,142
2014,04,19,RSP,143,158
2014,04,19,RSP,311,316
2014,04,19,XRA,317,336
2014,04,19,RSP,343,344
2014,04,19,RSP,414,423
2014,04,19,RSP,450,451
2014,04,19,RBR,451,451
2014,04,19,RSP,500,509
2014,04,19,RSP,522,1013
2014,04,19,RSP,539,539
2014,04,19,XRA,555,606
2014,04,19,FLA,557,619
2014,04,19,RSP,621,755
2014,04,19,RSP,721,724
2014,04,19,RBR,840,840
2014,04,19,XRA,917,922
2014,04,19,RSP,918,926
2014,04,19,XRA,924,929
2014,04,19,RSP,925,926
2014,04,19,RBR,925,925
2014,04,19,XRA,934,950
2014,04,19,RSP,1019,1050
2014,04,19,RSP,1129,1134
2014,04,19,FLA,1143,1147
2014,04,19,XRA,1227,1235
2014,04,19,FLA,1229,1235
2014,04,19,XRA,1247,1300
2014,04,19,RSP,1248,1255
2014,04,19,FLA,1250,1308
2014,04,19,RSP,1335,1614
2014,04,19,RSP,1355,1541
2014,04,19,RSP,1645,1720
2014,04,19,XRA,1715,1725
2014,04,19,XRA,1925,1937
2014,04,20,XRA,17,40
2014,04,20,XRA,202,311
2014,04,20,RSP,232,241
2014,04,20,RSP,349,353
2014,04,20,XRA,421,441
2014,04,20,FLA,423,444
2014,04,20,XRA,512,523
2014,04,20,RSP,606,608
2014,04,20,RSP,607,608
2014,04,20,XRA,607,613
2014,04,20,FLA,633,638
2014,04,20,RSP,649,650
2014,04,20,XRA,807,818
2014,04,20,RSP,809,812
2014,04,20,RSP,809,828
2014,04,20,RSP,815,828
2014,04,20,XRA,821,831
2014,04,20,RSP,821,823
2014,04,20,RBR,948,948
2014,04,20,RSP,1034,1035
2014,04,20,DSF,1035,1208
2014,04,20,XRA,1123,1144
2014,04,20,RSP,1134,1134
2014,04,20,XRA,1153,1212
2014,04,20,FLA,1203,1229
2014,04,20,RBR,1321,1321
2014,04,20,XRA,1332,1344
2014,04,20,RSP,1335,1336
2014,04,20,RSP,1335,1336
2014,04,20,FLA,1338,1341
2014,04,20,FLA,1436,1442
2014,04,20,RSP,1808,1812
2014,04,20,RSP,2048,2049
2014,04,20,RBR,2105,2105
2014,04,20,RBR,2105,2105
2014,04,20,FLA,2244,2246
2014,04,21,DSF,12,1317
2014,04,21,EPL,37,53
2014,04,21,XRA,56,153
2014,04,21,XRA,449,457
2014,04,21,XRA,630,640
2014,04,21,XRA,653,709
2014,04,21,XRA,913,1020
2014,04,21,FLA,924,1021
2014,04,21,FLA,933,937
2014,04,21,FLA,1143,1153
2014,04,21,XRA,1326,1337
2014,04,21,FLA,1329,1332
2014,04,21,XRA,1930,2026
2014,04,21,FLA,1932,2106
2014,04,21,FLA,1944,1948
2014,04,21,DSF,2103,2130
2014,04,21,FLA,2108,2114
2014,04,21,FLA,2213,2218
2014,04,21,FLA,2214,2256
2014,04,22,DSF,24,1305
2014,04,22,XRA,34,118
2014,04,22,XRA,342,434
2014,04,22,XRA,525,606
2014,04,22,FLA,527,558
2014,04,22,RSP,531,606
2014,04,22,RSP,540,544
2014,04,22,RBR,541,541
2014,04,22,FLA,615,617
2014,04,22,FLA,615,623
2014,04,22,RSP,646,649
2014,04,22,XRA,757,812
2014,04,22,RBR,759,759
2014,04,22,XRA,844,854
2014,04,22,FLA,847,856
2014,04,22,XRA,933,943
2014,04,22,XRA,1129,1141
2014,04,22,FLA,1135,1149
2014,04,22,RSP,1447,1450
2014,04,22,FLA,1520,1526
2014,04,22,RBR,1534,1535
2014,04,22,RBR,1549,1550
2014,04,22,RSP,1624,1627
2014,04,22,XRA,1828,1851
2014,04,22,FLA,1842,1844
2014,04,22,XRA,2003,2109
2014,04,23,XRA,48,119
2014,04,23,FLA,58,106
2014,04,23,XRA,837,859
2014,04,23,XRA,1205,1238
2014,04,23,RSP,1225,1230
2014,04,23,XRA,1248,1318
2014,04,23,RSP,1259,1306
2014,04,23,RBR,1303,1303
2014,04,23,FLA,1351,1355
2014,04,23,RSP,1654,1658
2014,04,23,RSP,1853,1856
2014,04,24,RSP,48,50
2014,04,24,RSP,659,659
2014,04,24,XRA,1003,1036
2014,04,24,DSF,1339,1651
2014,04,24,RBR,1642,1642
2014,04,24,RSP,1854,1854
2014,04,25,XRA,17,38
2014,04,25,RBR,20,25
2014,04,25,RBR,20,23
2014,04,25,RBR,20,25
2014,04,25,RBR,20,25
2014,04,25,RBR,20,24
2014,04,25,RBR,20,24
2014,04,25,RSP,20,21
2014,04,25,RBR,20,27
2014,04,25,RSP,22,52
2014,04,25,RBR,23,24
2014,04,25,FLA,33,47
2014,04,25,LPS,645,755
2014,04,25,RBR,812,813
2014,04,25,RSP,812,813
2014,04,25,DSF,820,945
2014,04,25,XRA,1035,1049
2014,04,25,XRA,1155,1238
2014,04,26,XRA,216,240
2014,04,26,XRA,546,718
2014,04,26,XRA,1447,1507
2014,04,27,XRA,534,544
2014,04,27,RSP,635,635
2014,04,27,DSF,639,1027
2014,04,27,DSF,1416,1833
2014,04,28,EPL,114,144
2014,04,28,XRA,407,422
2014,04,28,RSP,707,707
2014,04,28,RSP,811,839
2014,04,28,RBR,1148,1148
2014,04,28,XRA,1220,1236
2014,04,28,FLA,1223,1245
2014,04,28,FLA,1317,1335
2014,04,28,RSP,1323,1323
2014,04,28,FLA,1345,1349
2014,04,28,FLA,1436,1513
2014,04,28,FLA,1516,1531
2014,04,28,XRA,1517,1532
2014,04,28,FLA,1552,1602
2014,04,28,FLA,1604,1659
2014,04,28,FLA,1614,1659
2014,04,28,FLA,1718,1725
2014,04,29,DSF,107,1253
2014,04,29,RSP,850,852
2014,04,29,XRA,1048,1104
2014,04,29,FLA,1051,1055
2014,04,29,RSP,1304,1304
2014,04,29,RSP,1442,1443
2014,04,29,RSP,1516,1517
2014,04,29,DSF,1526,1732
2014,04,29,RSP,1701,1702
2014,04,29,XRA,1731,1803
2014,04,29,SPY,1957,2036
2014,04,29,RSP,2237,2246
2014,04,29,FLA,2246,2304
2014,04,30,XRA,29,35
2014,04,30,FLA,31,33
2014,04,30,XRA,120,132
2014,04,30,FLA,456,501
2014,04,30,RBR,514,514
2014,04,30,FLA,532,537
2014,04,30,FLA,615,636
2014,04,30,XRA,615,624
2014,04,30,FLA,1009,1033
2014,04,30,FLA,1041,1112
2014,04,30,FLA,1112,1124
2014,04,30,XRA,1113,1122
2014,04,30,XRA,1336,1341
2014,04,30,FLA,1338,1342
2014,04,30,FLA,1345,1354
2014,04,30,RSP,1355,1355
2014,04,30,RSP,1355,1450
2014,04,30,RSP,1420,1451
2014,04,30,XRA,1445,1451
2014,04,30,RSP,1447,1450
2014,04,30,RBR,1447,1450
2014,04,30,RBR,1449,1449
2014,04,30,RSP,1626,1626
2014,04,30,RSP,1723,1727
2014,04,30,RSP,1933,1942
2014,04,30,XRA,1938,1945
2014,04,30,FLA,1941,1945
2014,04,30,XRA,2022,2028
2014,04,30,RBR,2056,2056
2014,04,30,RSP,2056,2057
2014,05,01,RSP,17,135
2014,05,01,FLA,41,46
2014,05,01,DSF,101,1339
2014,05,01,RSP,123,124
2014,05,01,RBR,123,123
2014,05,01,RSP,124,125
2014,05,01,XRA,132,156
2014,05,01,RSP,210,640
2014,05,01,RBR,219,219
2014,05,01,RSP,228,451
2014,05,01,RBR,230,231
2014,05,01,RSP,230,232
2014,05,01,RSP,231,233
2014,05,01,RBR,233,233
2014,05,01,RSP,321,322
2014,05,01,RSP,322,323
2014,05,01,XRA,358,404
2014,05,01,RSP,405,632
2014,05,01,RSP,406,409
2014,05,01,RSP,502,519
2014,05,01,RBR,507,507
2014,05,01,RSP,508,510
2014,05,01,RSP,538,544
2014,05,01,RSP,550,641
2014,05,01,RSP,606,607
2014,05,01,RSP,840,850
2014,05,01,RSP,840,850
2014,05,01,RSP,947,949
2014,05,01,FLA,1411,1422
2014,05,01,RSP,1430,1434
2014,05,01,RSP,1722,1727
2014,05,01,XRA,1744,1754
2014,05,02,RSP,20,25
2014,05,02,XRA,301,313
2014,05,02,RSP,314,315
2014,05,02,RSP,649,725
2014,05,02,XRA,759,805
2014,05,02,FLA,802,815
2014,05,02,XRA,917,1001
2014,05,02,FLA,950,952
2014,05,02,RSP,1218,1240
2014,05,02,RBR,1353,1353
2014,05,02,XRA,1403,1429
2014,05,02,FLA,1406,1409
2014,05,02,RSP,1420,1420
2014,05,02,FLA,1532,1602
2014,05,02,RBR,1618,1618
2014,05,02,RSP,1627,1628
2014,05,02,XRA,1936,1945
2014,05,02,RSP,2001,2001
2014,05,02,XRA,2014,2022
2014,05,02,FLA,2016,2024
2014,05,02,XRA,2201,2211
2014,05,02,XRA,2233,2243
2014,05,03,XRA,111,118
2014,05,03,XRA,355,401
2014,05,03,XRA,429,435
2014,05,03,XRA,531,644
2014,05,03,RSP,544,634
2014,05,03,XRA,922,931
2014,05,03,XRA,1010,1029
2014,05,03,RSP,1041,1227
2014,05,03,FLA,1310,1425
2014,05,03,FLA,1502,1510
2014,05,03,RSP,1512,1620
2014,05,03,XRA,1602,1626
2014,05,03,FLA,1605,1609
2014,05,03,XRA,1646,1654
2014,05,03,RSP,1949,2023
2014,05,03,XRA,2018,2031
2014,05,03,FLA,2019,2034
2014,05,03,RSP,2112,2144
2014,05,03,RBR,2226,2227
2014,05,04,XRA,219,237
2014,05,04,RSP,716,716
2014,05,04,XRA,857,914
2014,05,04,RSP,1047,1047
2014,05,04,XRA,1222,1239
2014,05,04,FLA,1253,1312
2014,05,04,FLA,1313,1319
2014,05,04,RSP,1325,1330
2014,05,04,XRA,1554,1604
2014,05,04,FLA,1557,1604
2014,05,04,RSP,1559,1600
2014,05,04,XRA,1716,1750
2014,05,04,FLA,1719,1754
2014,05,04,EPL,1756,1444
2014,05,04,FLA,1826,1831
2014,05,04,XRA,1842,1855
2014,05,04,FLA,1848,1854
2014,05,04,RSP,2109,2112
2014,05,04,XRA,2252,2259
2014,05,04,FLA,2307,2314
2014,05,04,XRA,2307,2313
2014,05,05,RSP,31,31
2014,05,05,RSP,216,216
2014,05,05,RSP,250,252
2014,05,05,RSP,426,426
2014,05,05,FLA,626,632
2014,05,05,RSP,719,721
2014,05,05,RSP,940,940
2014,05,05,XRA,1157,1239
2014,05,05,FLA,1236,1241
2014,05,05,XRA,1525,1532
2014,05,05,FLA,1539,1544
2014,05,05,RSP,1704,1704
2014,05,05,RSP,1759,1759
2014,05,05,XRA,1810,1835
2014,05,05,RSP,1946,1947
2014,05,05,XRA,2110,2126
2014,05,05,XRA,2305,2317
2014,05,06,RSP,244,244
2014,05,06,RSP,355,358
2014,05,06,RSP,402,402
2014,05,06,XRA,419,450
2014,05,06,FLA,428,442
2014,05,06,RBR,456,456
2014,05,06,XRA,841,921
2014,05,06,RSP,849,852
2014,05,06,FLA,850,937
2014,05,06,FLA,1041,1045
2014,05,06,RSP,1041,1042
2014,05,06,RSP,1142,1200
2014,05,06,RSP,1151,1151
2014,05,06,XRA,1257,1302
2014,05,06,RSP,1448,1448
2014,05,06,XRA,1710,1820
2014,05,06,RSP,1744,1745
2014,05,06,LPS,1858,1943
2014,05,06,XRA,2201,2220
2014,05,06,FLA,2206,2212
2014,05,06,BSL,2213,2241
2014,05,06,XRA,2245,2300
2014,05,07,XRA,439,450
2014,05,07,XRA,621,638
2014,05,07,FLA,929,935
2014,05,07,RSP,1105,1106
2014,05,07,RSP,1213,1214
2014,05,07,RBR,1237,1238
2014,05,07,RBR,1237,1238
2014,05,07,FLA,1246,1257
2014,05,07,FLA,1546,1617
2014,05,07,RSP,1603,1608
2014,05,07,XRA,1607,1703
2014,05,07,RSP,1715,1718
2014,05,07,XRA,1912,1939
2014,05,07,RSP,1953,1954
2014,05,08,XRA,121,206
2014,05,08,RSP,436,436
2014,05,08,RSP,630,631
2014,05,08,FLA,735,743
2014,05,08,XRA,959,1018
2014,05,08,FLA,944,1125
2014,05,08,RBR,1000,1009
2014,05,08,RBR,1000,1009
2014,05,08,RBR,1000,1009
2014,05,08,RBR,1000,1008
2014,05,08,RBR,1001,1005
2014,05,08,XRA,1434,1518
2014,05,09,RBR,31,31
2014,05,09,RBR,31,31
2014,05,09,XRA,48,103
2014,05,09,FLA,51,57
2014,05,09,RBR,220,220
2014,05,09,RSP,221,233
2014,05,09,RSP,221,223
2014,05,09,RSP,225,227
2014,05,09,EPL,231,316
2014,05,09,RSP,236,244
2014,05,09,RSP,236,243
2014,05,09,RSP,237,246
2014,05,09,RBR,353,353
2014,05,09,RSP,445,445
2014,05,09,XRA,514,527
2014,05,09,FLA,517,533
2014,05,09,FLA,632,742
2014,05,09,RSP,641,646
2014,05,09,XRA,814,828
2014,05,09,FLA,816,836
2014,05,09,FLA,906,914
2014,05,09,XRA,1114,1128
2014,05,09,FLA,1117,1125
2014,05,09,XRA,1145,1151
2014,05,09,FLA,1146,1205
2014,05,09,FLA,1248,1309
2014,05,09,XRA,1253,1309
2014,05,09,DSF,1304,1441
2014,05,09,FLA,1325,1332
2014,05,09,XRA,1413,1438
2014,05,09,FLA,1415,1426
2014,05,09,RSP,1428,1443
2014,05,09,XRA,1450,1522
2014,05,09,FLA,1451,1539
2014,05,09,RSP,1531,1531
2014,05,09,RSP,1631,1635
2014,05,09,FLA,1651,1656
2014,05,09,RSP,1745,1746
2014,05,10,FLA,28,39
2014,05,10,RSP,131,132
2014,05,10,RSP,207,208
2014,05,10,RSP,230,231
2014,05,10,FLA,248,251
2014,05,10,RSP,302,617
2014,05,10,FLA,305,313
2014,05,10,FLA,333,343
2014,05,10,RSP,422,426
2014,05,10,RSP,534,536
2014,05,10,FLA,536,625
2014,05,10,FLA,650,809
2014,05,10,XRA,651,730
2014,05,10,RBR,657,700
2014,05,10,RBR,657,700
2014,05,10,RBR,657,701
2014,05,10,RBR,659,659
2014,05,10,FLA,734,743
2014,05,10,XRA,831,848
2014,05,10,FLA,835,902
2014,05,10,RSP,840,841
2014,05,10,XRA,922,947
2014,05,10,FLA,927,943
2014,05,10,FLA,932,1003
2014,05,10,RSP,938,938
2014,05,10,RSP,950,957
2014,05,10,RSP,1021,1021
2014,05,10,RSP,1247,1247
2014,05,10,FLA,1306,1328
2014,05,10,FLA,1415,1424
2014,05,10,FLA,1453,1513
2014,05,10,FLA,1459,1516
2014,05,10,FLA,1500,1504
2014,05,10,RSP,1600,1605
2014,05,10,FLA,1611,1638
2014,05,10,FLA,1615,1619
2014,05,10,RSP,1753,1755
2014,05,10,RBR,1753,1753
2014,05,10,XRA,1817,1828
2014,05,10,FLA,1820,1827
2014,05,10,XRA,1831,1853
2014,05,10,FLA,1837,1858
2014,05,11,RSP,43,43
2014,05,11,XRA,433,449
2014,05,11,FLA,438,525
2014,05,11,XRA,521,528
2014,05,11,FLA,524,536
2014,05,11,FLA,631,650
2014,05,11,FLA,807,825
2014,05,11,XRA,807,814
2014,05,11,XRA,916,922
2014,05,11,FLA,918,928
2014,05,11,FLA,947,950
2014,05,11,FLA,1039,1048
2014,05,11,FLA,1108,1113
2014,05,11,XRA,1301,1318
2014,05,11,FLA,1308,1319
2014,05,11,XRA,1707,1719
2014,05,11,FLA,1709,1727
2014,05,11,XRA,1740,1749
2014,05,11,XRA,1840,1949
2014,05,11,FLA,1847,1903
2014,05,11,FLA,2152,2155
2014,05,12,FLA,1,19
2014,05,12,FLA,20,302
2014,05,12,XRA,133,209
2014,05,12,FLA,143,237
2014,05,12,XRA,315,332
2014,05,12,FLA,316,329
2014,05,12,FLA,434,436
2014,05,12,XRA,625,655
2014,05,12,FLA,626,704
2014,05,12,FLA,626,707
2014,05,12,XRA,723,744
2014,05,12,FLA,729,745
2014,05,12,FLA,828,835
2014,05,12,FLA,849,906
2014,05,12,FLA,925,1023
2014,05,12,DSF,1000,1122
2014,05,12,FLA,1100,1110
2014,05,12,FLA,1153,1218
2014,05,12,FLA,1500,1514
2014,05,12,FLA,1532,1536
2014,05,12,FLA,1808,1813
2014,05,13,FLA,135,205
2014,05,13,FLA,222,234
2014,05,13,FLA,326,333
2014,05,13,RSP,734,735
2014,05,13,FLA,749,805
2014,05,13,RSP,835,901
2014,05,13,XRA,915,923
2014,05,13,XRA,1022,1041
